P02_P14,188,P14,"Feeling frustrated that the error message could have been improved with info about what to do to get out of the situation, avoiding the need for troubleshooting help all together","P14:Feeling frustrated that the error message could have been improved with info about what to do to get out of the situation, avoiding the need for troubleshooting help all together"
P02_P14,187,P02,"Feeling relieved after troubleshooting, not joy or happiness, but like a term paper that’s finished, and you’re like okay, that’s done","P02:Feeling relieved after troubleshooting, not joy or happiness, but like a term paper that’s finished, and you’re like okay, that’s done"
P02_P14,193,P14,"Observing we spend a lot of time troubleshooting as an industry, and would be great if we could figure out how to do it better","P14:Observing we spend a lot of time troubleshooting as an industry, and would be great if we could figure out how to do it better"
P02_P14,192,P14,"Feeling proud of self after figuring out the problem, but still frustrated at the people having left the problem","P14:Feeling proud of self after figuring out the problem, but still frustrated at the people having left the problem"
P02_P14,190,P14,"Feeling frustrated, first because confused, but then when figured it out still frustrated because the condition (garbage in the DB) shouldn’t have been allowed in the first place","P14:Feeling frustrated, first because confused, but then when figured it out still frustrated because the condition (garbage in the DB) shouldn’t have been allowed in the first place"
P02_P14,185,P02,Feeling annoyed and frustrated when failures completely unrelated to your change block your work because there’s no visibility into why it happened,P02:Feeling annoyed and frustrated when failures completely unrelated to your change block your work because there’s no visibility into why it happened
P02_P14,189,P14,Whether or not having a good time troubleshooting dependent on how thoughtful the engineers who have written the error messages have been,P14:Whether or not having a good time troubleshooting dependent on how thoughtful the engineers who have written the error messages have been
P02_P14,186,P02,Feeling frustrated and annoyed when troubleshooting,P02:Feeling frustrated and annoyed when troubleshooting
P02_P14,191,P14,"Highlights that it lowers morale when conditions like (garbage in the DB) is left behind and someone hasn’t been careful, and wasted their time (frustrating)","P14:Highlights that it lowers morale when conditions like (garbage in the DB) is left behind and someone hasn’t been careful, and wasted their time (frustrating)"
P04_P23,331,P04,"Feeling frustrated that the docs were not detailed enough, ended up using wrong class and weren’t sure","P04:Feeling frustrated that the docs were not detailed enough, ended up using wrong class and weren’t sure"
P04_P23,332,P04,"Feeling relieved that the problem was resolved, but still frustrated about wasting time because of a lack of information","P04:Feeling relieved that the problem was resolved, but still frustrated about wasting time because of a lack of information"
P04_P23,335,P23,"After troubleshooting realizing now knows library a little better, and enjoys diving into internals of system","P23:After troubleshooting realizing now knows library a little better, and enjoys diving into internals of system"
