P02_P14,137,P02,"Defining “observable” by comparison with how a car works, and if your tire is flat, you can take that system and isolate it, and because you can isolate it, you can figure out whatever the problem is.","P02:Defining “observable” by comparison with how a car works, and if your tire is flat, you can take that system and isolate it, and because you can isolate it, you can figure out whatever the problem is."
P02_P14,153,P14,Using internal code search capability that indexes and cross-references code very thoroughly,P14:Using internal code search capability that indexes and cross-references code very thoroughly
P02_P14,140,P02,"Finding the git repo that corresponds to an open source project, reading the documentation or opening an issue to troubleshoot a problem","P02:Finding the git repo that corresponds to an open source project, reading the documentation or opening an issue to troubleshoot a problem"
P02_P14,165,P14,"Designing instrumentation (telemetry/logs) output to create a story in the data, leave yourself clues","P14:Designing instrumentation (telemetry/logs) output to create a story in the data, leave yourself clues"
P02_P14,166,P14,Leaving yourself clues in the logging/telemetry to see a story in the data,P14:Leaving yourself clues in the logging/telemetry to see a story in the data
P02_P14,156,P14,"Using monitoring and telemetry information to troubleshoot a problem with a running server, like a spike in 500 errors","P14:Using monitoring and telemetry information to troubleshoot a problem with a running server, like a spike in 500 errors"
P02_P14,143,P02,Using a whiteboard to help troubleshoot,P02:Using a whiteboard to help troubleshoot
P02_P14,147,P02,Searching and running queries against notes to find out who to talk to is super helpful,P02:Searching and running queries against notes to find out who to talk to is super helpful
P02_P14,149,P02,Sharing an example of knowing how to do data collection responsibly involves asking lots of questions about nuances,P02:Sharing an example of knowing how to do data collection responsibly involves asking lots of questions about nuances
P02_P14,148,P02,Browsing existing GitHub issues repository to see if anyone has already encountered the problem,P02:Browsing existing GitHub issues repository to see if anyone has already encountered the problem
P02_P14,163,P14,Troubleshooting using monitoring tools to see spikes in the metrics or alerts,P14:Troubleshooting using monitoring tools to see spikes in the metrics or alerts
P02_P14,164,P14,Highlights importance of really thinking about what context you can add to an error message,P14:Highlights importance of really thinking about what context you can add to an error message
P02_P14,161,P14,"Using IDE all the time as a tool, finding it funny didn’t mention (become transparent?)","P14:Using IDE all the time as a tool, finding it funny didn’t mention (become transparent?)"
P02_P14,142,P02,Trying to identify what changed using a change log not being feasible for a big company,P02:Trying to identify what changed using a change log not being feasible for a big company
P02_P14,139,P02,Troubleshooting some problems requires engaging with other people and knowing who to contact,P02:Troubleshooting some problems requires engaging with other people and knowing who to contact
P02_P14,141,P02,Finding someone who knows the system or specific technology in use and asking them questions to help troubleshoot,P02:Finding someone who knows the system or specific technology in use and asking them questions to help troubleshoot
P02_P14,159,P14,"Situation of trying to remember syntax for a publicly available library where external docs are just better, uses StackOverflow or Google","P14:Situation of trying to remember syntax for a publicly available library where external docs are just better, uses StackOverflow or Google"
P02_P14,157,P14,"Describes the concept of “shift-left” the earlier a problem starts presenting itself (in the pipeline), the easier it is to diagnose","P14:Describes the concept of “shift-left” the earlier a problem starts presenting itself (in the pipeline), the easier it is to diagnose"
P02_P14,154,P14,"Using print statements in local loop with write code, run tests, repeat","P14:Using print statements in local loop with write code, run tests, repeat"
P02_P14,155,P14,Writing a more tightly scoped test case,P14:Writing a more tightly scoped test case
P02_P14,151,P02,Strategy of having the on-call people work on technical debt doesn’t quite work because their job is to deal with more urgent things,P02:Strategy of having the on-call people work on technical debt doesn’t quite work because their job is to deal with more urgent things
